time,temperature_2m_mean,precipitation_sum,region
2016-12-07,27.1,0.0,BA
2016-12-08,27.0,0.0,BA
2016-12-09,26.7,0.0,BA
2016-12-10,26.6,0.0,BA
2016-12-11,27.0,0.0,BA
2016-12-12,27.4,0.0,BA
2016-12-13,27.3,0.0,BA
2016-12-14,27.0,0.0,BA
2016-12-15,26.8,0.9,BA
2016-12-16,26.4,0.8,BA
2016-12-17,25.2,4.9,BA
2016-12-18,25.5,2.8,BA
2016-12-19,25.3,4.2,BA
2016-12-20,25.1,9.7,BA
2016-12-21,26.1,3.0,BA
2016-12-22,26.4,0.8,BA
2016-12-23,25.6,6.6,BA
2016-12-24,26.1,1.5,BA
2016-12-25,25.8,0.9,BA
2016-12-26,26.7,0.2,BA
2016-12-27,26.7,0.3,BA
2016-12-28,26.5,0.1,BA
2016-12-29,26.3,0.7,BA
2016-12-30,25.8,1.5,BA
2016-12-31,26.3,0.1,BA
2017-01-01,26.7,0.8,BA
2017-01-02,26.8,0.1,BA
2017-01-03,27.1,0.1,BA
2017-01-04,27.4,1.1,BA
2017-01-05,27.4,0.1,BA
2017-01-06,26.7,0.4,BA
2017-01-07,26.4,2.4,BA
2017-01-08,26.4,0.7,BA
2017-01-09,26.6,0.1,BA
2017-01-10,27.1,1.7,BA
2017-01-11,27.3,1.5,BA
2017-01-12,27.2,0.8,BA
2017-01-13,27.3,0.0,BA
2017-01-14,27.0,0.4,BA
2017-01-15,27.3,0.4,BA
2017-01-16,27.1,0.4,BA
2017-01-17,26.1,1.3,BA
2017-01-18,27.1,0.9,BA
2017-01-19,27.5,0.2,BA
2017-01-20,27.0,1.0,BA
2017-01-21,26.6,1.2,BA
2017-01-22,27.1,1.1,BA
2017-01-23,27.6,0.6,BA
2017-01-24,27.7,1.3,BA
2017-01-25,27.3,0.9,BA
2017-01-26,27.2,0.4,BA
2017-01-27,27.2,1.4,BA
2017-01-28,27.4,1.3,BA
2017-01-29,26.7,3.5,BA
2017-01-30,26.9,2.3,BA
2017-01-31,27.1,0.1,BA
2017-02-01,27.5,0.4,BA
2017-02-02,27.8,0.8,BA
2017-02-03,27.6,0.3,BA
2017-02-04,27.8,0.3,BA
2017-02-05,27.5,0.2,BA
2017-02-06,27.6,0.3,BA
2017-02-07,27.6,0.4,BA
2017-02-08,27.8,0.4,BA
2017-02-09,27.4,1.0,BA
2017-02-10,27.2,1.1,BA
2017-02-11,27.4,0.1,BA
2017-02-12,26.9,3.1,BA
2017-02-13,26.6,2.9,BA
2017-02-14,27.4,0.4,BA
2017-02-15,27.3,0.9,BA
2017-02-16,27.3,0.9,BA
2017-02-17,26.8,1.0,BA
2017-02-18,27.3,0.6,BA
2017-02-19,27.2,0.4,BA
2017-02-20,25.9,9.5,BA
2017-02-21,25.8,7.5,BA
2017-02-22,26.9,1.7,BA
2017-02-23,26.6,1.8,BA
2017-02-24,27.0,0.5,BA
2017-02-25,27.0,0.8,BA
2017-02-26,27.3,0.1,BA
2017-02-27,26.7,2.5,BA
2017-02-28,26.9,2.6,BA
2017-03-01,27.5,0.2,BA
2017-03-02,27.2,0.9,BA
2017-03-03,27.0,1.1,BA
2017-03-04,27.2,0.0,BA
2017-03-05,27.4,0.4,BA
2017-03-06,27.6,0.4,BA
2017-03-07,27.6,1.4,BA
2017-03-08,27.7,0.0,BA
2017-03-09,27.6,0.2,BA
2017-03-10,27.2,1.6,BA
2017-03-11,27.5,1.1,BA
2017-03-12,27.2,2.2,BA
2017-03-13,27.1,1.5,BA
2017-03-14,27.2,1.6,BA
2017-03-15,26.8,6.9,BA
2017-03-16,26.3,9.4,BA
2017-03-17,25.7,11.8,BA
2017-03-18,26.7,1.1,BA
2017-03-19,27.1,1.2,BA
2017-03-20,27.3,1.7,BA
2017-03-21,27.4,0.0,BA
2017-03-22,26.9,3.0,BA
2017-03-23,27.2,2.2,BA
2017-03-24,27.2,0.5,BA
2017-03-25,27.4,0.2,BA
2017-03-26,27.8,1.0,BA
2017-03-27,27.9,0.4,BA
2017-03-28,27.7,0.1,BA
2017-03-29,27.2,0.7,BA
2017-03-30,26.1,12.0,BA
2017-03-31,26.7,3.5,BA
2017-04-01,27.1,3.4,BA
2017-04-02,25.5,19.2,BA
2017-04-03,25.6,7.5,BA
2017-04-04,26.0,3.8,BA
2017-04-05,26.9,1.4,BA
2017-04-06,26.4,1.3,BA
2017-04-07,26.8,0.9,BA
2017-04-08,26.3,2.9,BA
2017-04-09,26.8,2.0,BA
2017-04-10,26.1,3.6,BA
2017-04-11,27.0,3.4,BA
2017-04-12,26.9,0.0,BA
2017-04-13,27.3,0.2,BA
2017-04-14,26.8,3.2,BA
2017-04-15,26.1,10.0,BA
2017-04-16,26.2,6.9,BA
2017-04-17,26.8,1.7,BA
2017-04-18,26.8,0.5,BA
2017-04-19,26.1,2.4,BA
2017-04-20,25.5,8.5,BA
2017-04-21,25.4,24.9,BA
2017-04-22,26.4,1.3,BA
2017-04-23,26.9,0.5,BA
2017-04-24,27.0,1.5,BA
2017-04-25,26.0,3.1,BA
2017-04-26,25.8,4.2,BA
2017-04-27,26.2,1.3,BA
2017-04-28,26.5,1.2,BA
2017-04-29,26.6,1.8,BA
2017-04-30,26.5,2.4,BA
2017-05-01,26.1,2.2,BA
2017-05-02,25.5,15.4,BA
2017-05-03,25.3,57.6,BA
2017-05-04,25.3,14.1,BA
2017-05-05,24.9,6.6,BA
2017-05-06,26.1,2.3,BA
2017-05-07,26.1,0.3,BA
2017-05-08,26.0,0.3,BA
2017-05-09,26.2,0.7,BA
2017-05-10,26.2,0.5,BA
2017-05-11,26.1,0.3,BA
2017-05-12,24.6,5.7,BA
2017-05-13,25.0,7.8,BA
2017-05-14,25.3,1.9,BA
2017-05-15,25.9,0.0,BA
2017-05-16,26.2,0.8,BA
2017-05-17,25.3,16.4,BA
2017-05-18,24.5,97.7,BA
2017-05-19,25.7,1.4,BA
2017-05-20,26.1,1.3,BA
2017-05-21,26.3,0.7,BA
2017-05-22,25.9,5.1,BA
2017-05-23,26.2,0.3,BA
2017-05-24,26.2,1.1,BA
2017-05-25,25.6,3.0,BA
2017-05-26,25.2,2.7,BA
2017-05-27,24.5,6.9,BA
2017-05-28,25.6,0.3,BA
2017-05-29,25.1,1.6,BA
2017-05-30,24.2,2.1,BA
2017-05-31,24.6,3.5,BA
2017-06-01,25.4,0.3,BA
2017-06-02,25.6,1.0,BA
2017-06-03,25.7,1.6,BA
2017-06-04,25.6,3.0,BA
2017-06-05,25.0,6.2,BA
2017-06-06,25.3,3.0,BA
2017-06-07,25.5,2.6,BA
2017-06-08,25.5,1.5,BA
2017-06-09,25.4,1.8,BA
2017-06-10,25.0,1.2,BA
2017-06-11,25.4,1.9,BA
2017-06-12,25.6,0.2,BA
2017-06-13,25.3,2.5,BA
2017-06-14,25.3,1.2,BA
2017-06-15,25.1,1.5,BA
2017-06-16,25.6,0.4,BA
2017-06-17,24.7,8.5,BA
2017-06-18,24.5,4.0,BA
2017-06-19,24.4,2.6,BA
2017-06-20,24.2,4.1,BA
2017-06-21,24.0,4.3,BA
2017-06-22,24.5,5.7,BA
2017-06-23,24.3,4.2,BA
2017-06-24,22.9,11.8,BA
2017-06-25,23.5,14.9,BA
2017-06-26,24.3,4.7,BA
2017-06-27,24.2,3.2,BA
2017-06-28,23.8,7.6,BA
2017-06-29,24.5,2.3,BA
2017-06-30,24.3,4.7,BA
2017-07-01,24.7,1.1,BA
2017-07-02,24.6,2.3,BA
2017-07-03,23.3,6.3,BA
2017-07-04,23.3,2.2,BA
2017-07-05,23.6,0.8,BA
2017-07-06,23.6,1.9,BA
2017-07-07,23.8,2.5,BA
2017-07-08,23.6,4.0,BA
2017-07-09,24.0,2.1,BA
2017-07-10,23.3,8.0,BA
2017-07-11,24.2,1.7,BA
2017-07-12,23.5,3.1,BA
2017-07-13,23.9,2.8,BA
2017-07-14,23.1,4.0,BA
2017-07-15,23.7,2.7,BA
2017-07-16,23.4,3.0,BA
2017-07-17,23.8,1.4,BA
2017-07-18,23.4,2.0,BA
2017-07-19,22.9,2.8,BA
2017-07-20,23.5,4.5,BA
2017-07-21,24.4,0.0,BA
2017-07-22,24.0,0.4,BA
2017-07-23,23.8,2.8,BA
2017-07-24,23.5,5.2,BA
2017-07-25,23.6,1.7,BA
2017-07-26,23.1,3.3,BA
2017-07-27,23.6,4.2,BA
2017-07-28,23.4,1.7,BA
2017-07-29,23.1,4.8,BA
2017-07-30,22.3,5.6,BA
2017-07-31,22.5,3.2,BA
2017-08-01,22.9,1.7,BA
2017-08-02,23.2,2.1,BA
2017-08-03,23.6,0.1,BA
2017-08-04,23.2,0.0,BA
2017-08-05,23.6,3.7,BA
2017-08-06,23.7,3.8,BA
2017-08-07,23.0,1.8,BA
2017-08-08,23.2,1.5,BA
2017-08-09,23.4,0.7,BA
2017-08-10,23.6,0.8,BA
2017-08-11,23.6,2.6,BA
2017-08-12,23.5,3.4,BA
2017-08-13,23.2,2.4,BA
2017-08-14,23.0,1.3,BA
2017-08-15,22.9,0.6,BA
2017-08-16,23.1,0.0,BA
2017-08-17,23.3,1.9,BA
2017-08-18,23.5,2.3,BA
2017-08-19,23.8,0.2,BA
2017-08-20,24.2,0.4,BA
2017-08-21,24.1,0.9,BA
2017-08-22,23.9,4.5,BA
2017-08-23,23.9,2.4,BA
2017-08-24,24.0,0.7,BA
2017-08-25,22.9,4.3,BA
2017-08-26,22.5,5.3,BA
2017-08-27,23.1,2.3,BA
2017-08-28,23.5,0.0,BA
2017-08-29,23.6,0.1,BA
2017-08-30,23.8,1.0,BA
2017-08-31,24.0,0.0,BA
2017-09-01,24.0,2.4,BA
2017-09-02,23.2,4.0,BA
2017-09-03,22.2,13.3,BA
2017-09-04,23.5,2.2,BA
2017-09-05,23.4,3.3,BA
2017-09-06,23.7,2.5,BA
2017-09-07,23.8,2.3,BA
2017-09-08,23.6,2.0,BA
2017-09-09,23.9,0.7,BA
2017-09-10,24.2,0.3,BA
2017-09-11,23.7,3.0,BA
2017-09-12,23.9,2.9,BA
2017-09-13,24.0,1.5,BA
2017-09-14,23.7,3.1,BA
2017-09-15,23.7,2.5,BA
2017-09-16,23.4,3.5,BA
2017-09-17,23.9,3.5,BA
2017-09-18,23.9,4.0,BA
2017-09-19,23.7,4.2,BA
2017-09-20,23.9,1.1,BA
2017-09-21,23.7,4.3,BA
2017-09-22,23.9,2.8,BA
2017-09-23,23.6,2.8,BA
2017-09-24,23.8,1.0,BA
2017-09-25,24.0,1.4,BA
2017-09-26,24.0,2.7,BA
2017-09-27,24.3,2.2,BA
2017-09-28,24.8,0.0,BA
2017-09-29,24.5,5.2,BA
2017-09-30,24.7,0.1,BA
2017-10-01,24.7,0.2,BA
2017-10-02,24.9,0.6,BA
2017-10-03,25.3,0.5,BA
2017-10-04,25.2,0.2,BA
2017-10-05,24.7,3.2,BA
2017-10-06,24.5,2.1,BA
2017-10-07,24.6,0.5,BA
2017-10-08,24.4,2.1,BA
2017-10-09,24.2,2.2,BA
2017-10-10,24.6,1.4,BA
2017-10-11,24.6,0.0,BA
2017-10-12,24.9,1.3,BA
2017-10-13,24.7,2.1,BA
2017-10-14,24.7,1.0,BA
2017-10-15,25.3,0.0,BA
2017-10-16,25.1,1.5,BA
2017-10-17,24.2,3.5,BA
2017-10-18,23.6,9.7,BA
2017-10-19,24.9,1.1,BA
2017-10-20,25.7,0.2,BA
2017-10-21,25.9,0.5,BA
2017-10-22,25.6,0.9,BA
2017-10-23,25.3,1.0,BA
2017-10-24,25.5,1.1,BA
2017-10-25,25.2,2.2,BA
2017-10-26,25.4,1.4,BA
2017-10-27,25.6,1.3,BA
2017-10-28,25.5,1.3,BA
2017-10-29,25.9,0.3,BA
2017-10-30,25.8,0.1,BA
2017-10-31,26.2,0.4,BA
2017-11-01,26.3,0.4,BA
2017-11-02,25.6,7.0,BA
2017-11-03,24.2,30.7,BA
2017-11-04,25.0,1.9,BA
2017-11-05,25.2,0.7,BA
2017-11-06,25.7,1.5,BA
2017-11-07,25.6,0.4,BA
2017-11-08,25.4,1.6,BA
2017-11-09,25.1,1.0,BA
2017-11-10,25.4,1.9,BA
2017-11-11,26.0,1.4,BA
2017-11-12,26.3,1.1,BA
2017-11-13,26.2,4.3,BA
2017-11-14,25.7,19.1,BA
2017-11-15,25.5,3.4,BA
2017-11-16,25.1,2.5,BA
2017-11-17,25.1,2.0,BA
2017-11-18,25.3,3.8,BA
2017-11-19,25.6,1.3,BA
2017-11-20,25.9,0.0,BA
2017-11-21,25.8,2.0,BA
2017-11-22,25.8,0.1,BA
2017-11-23,26.2,0.8,BA
2017-11-24,26.0,1.0,BA
2017-11-25,25.3,3.2,BA
2017-11-26,25.5,1.5,BA
2017-11-27,25.7,1.3,BA
2017-11-28,25.7,0.1,BA
2017-11-29,25.8,0.9,BA
2017-11-30,26.2,0.6,BA
2017-12-01,26.8,0.6,BA
2017-12-02,26.8,0.4,BA
2017-12-03,26.8,0.6,BA
2017-12-04,26.8,0.3,BA
2017-12-05,27.1,0.0,BA
2017-12-06,26.9,0.1,BA
2017-12-07,26.8,0.0,BA
2017-12-08,27.1,0.3,BA
2017-12-09,27.4,9.2,BA
2017-12-10,25.8,24.4,BA
2017-12-11,26.6,4.5,BA
2017-12-12,26.7,1.4,BA
2017-12-13,26.4,0.3,BA
2017-12-14,26.3,0.0,BA
2017-12-15,25.6,1.2,BA
2017-12-16,25.9,4.8,BA
2017-12-17,25.5,5.3,BA
2017-12-18,25.3,6.0,BA
2017-12-19,26.0,4.6,BA
2017-12-20,25.5,2.1,BA
2017-12-21,25.8,1.0,BA
2017-12-22,26.3,0.6,BA
2017-12-23,26.3,0.8,BA
2017-12-24,26.5,0.0,BA
2017-12-25,26.4,0.1,BA
2017-12-26,26.8,0.0,BA
2017-12-27,26.9,0.0,BA
2017-12-28,27.0,0.0,BA
2017-12-29,26.8,1.3,BA
2017-12-30,27.1,0.8,BA
2017-12-31,27.3,0.9,BA
2018-01-01,27.2,0.0,BA
2018-01-02,27.3,0.0,BA
2018-01-03,27.5,0.0,BA
2018-01-04,27.6,0.4,BA
2018-01-05,27.2,1.5,BA
2018-01-06,26.9,2.5,BA
2018-01-07,26.8,1.6,BA
2018-01-08,26.9,1.6,BA
2018-01-09,26.1,3.2,BA
2018-01-10,26.0,6.3,BA
2018-01-11,26.1,1.1,BA
2018-01-12,26.1,2.0,BA
2018-01-13,26.7,2.7,BA
2018-01-14,26.9,0.7,BA
2018-01-15,27.0,0.8,BA
2018-01-16,27.2,0.1,BA
2018-01-17,27.1,1.0,BA
2018-01-18,26.9,2.3,BA
2018-01-19,27.1,2.0,BA
2018-01-20,26.9,1.6,BA
2018-01-21,27.3,0.0,BA
2018-01-22,26.8,2.2,BA
2018-01-23,27.3,1.1,BA
2018-01-24,27.0,1.5,BA
2018-01-25,26.9,0.1,BA
2018-01-26,27.3,0.8,BA
2018-01-27,27.1,3.1,BA
2018-01-28,27.3,1.5,BA
2018-01-29,27.1,0.0,BA
2018-01-30,27.4,2.4,BA
2018-01-31,28.0,1.2,BA
2018-02-01,27.7,0.0,BA
2018-02-02,27.6,1.3,BA
2018-02-03,27.6,0.1,BA
2018-02-04,27.9,0.5,BA
2018-02-05,27.6,2.2,BA
2018-02-06,27.6,1.1,BA
2018-02-07,27.2,1.6,BA
2018-02-08,27.3,0.4,BA
2018-02-09,27.8,0.1,BA
2018-02-10,27.3,1.4,BA
2018-02-11,26.9,0.9,BA
2018-02-12,26.9,0.9,BA
2018-02-13,27.1,2.2,BA
2018-02-14,26.9,2.2,BA
2018-02-15,26.1,6.5,BA
2018-02-16,26.8,0.9,BA
2018-02-17,26.7,1.8,BA
2018-02-18,26.9,0.1,BA
2018-02-19,27.2,0.2,BA
2018-02-20,27.4,0.0,BA
2018-02-21,27.4,0.1,BA
2018-02-22,27.5,1.7,BA
2018-02-23,27.7,0.0,BA
2018-02-24,27.5,1.3,BA
2018-02-25,27.2,2.0,BA
2018-02-26,26.4,0.9,BA
2018-02-27,27.2,1.3,BA
2018-02-28,27.4,1.5,BA
2018-03-01,27.3,1.1,BA
2018-03-02,26.7,1.2,BA
2018-03-03,27.1,1.9,BA
2018-03-04,27.5,0.0,BA
2018-03-05,27.8,0.0,BA
2018-03-06,28.5,0.2,BA
2018-03-07,28.7,1.0,BA
2018-03-08,28.1,1.2,BA
2018-03-09,27.9,0.9,BA
2018-03-10,28.1,0.6,BA
2018-03-11,28.2,0.0,BA
2018-03-12,28.7,4.6,BA
2018-03-13,28.2,1.7,BA
2018-03-14,27.8,0.9,BA
2018-03-15,27.4,0.8,BA
2018-03-16,27.5,0.1,BA
2018-03-17,27.3,2.4,BA
2018-03-18,27.4,1.7,BA
2018-03-19,27.4,0.7,BA
2018-03-20,27.4,0.2,BA
2018-03-21,27.6,0.8,BA
2018-03-22,27.7,0.4,BA
2018-03-23,26.2,8.8,BA
2018-03-24,25.3,17.8,BA
2018-03-25,26.7,5.1,BA
2018-03-26,25.5,5.3,BA
2018-03-27,26.4,2.7,BA
2018-03-28,26.0,8.9,BA
2018-03-29,26.6,2.4,BA
2018-03-30,26.1,1.8,BA
2018-03-31,26.5,1.0,BA
2018-04-01,26.4,1.4,BA
2018-04-02,26.5,0.8,BA
2018-04-03,26.9,0.3,BA
2018-04-04,26.9,0.0,BA
2018-04-05,26.7,2.4,BA
2018-04-06,27.2,0.1,BA
2018-04-07,27.1,0.1,BA
2018-04-08,26.9,2.1,BA
2018-04-09,26.1,3.2,BA
2018-04-10,26.4,2.5,BA
2018-04-11,25.0,10.0,BA
2018-04-12,25.7,11.1,BA
2018-04-13,26.8,1.8,BA
2018-04-14,26.0,2.6,BA
2018-04-15,26.6,1.6,BA
2018-04-16,26.3,3.4,BA
2018-04-17,25.7,3.4,BA
2018-04-18,24.9,19.0,BA
2018-04-19,25.1,32.3,BA
2018-04-20,25.0,24.6,BA
2018-04-21,25.9,3.9,BA
2018-04-22,26.2,0.3,BA
2018-04-23,26.0,2.2,BA
2018-04-24,25.3,6.7,BA
2018-04-25,24.9,8.6,BA
2018-04-26,25.5,4.9,BA
2018-04-27,25.7,4.6,BA
2018-04-28,26.0,1.5,BA
2018-04-29,25.7,4.6,BA
2018-04-30,25.7,4.8,BA
2018-05-01,25.6,3.1,BA
2018-05-02,26.1,6.1,BA
2018-05-03,26.3,2.0,BA
2018-05-04,26.2,3.1,BA
2018-05-05,25.1,10.3,BA
2018-05-06,24.7,9.8,BA
2018-05-07,24.7,8.8,BA
2018-05-08,25.2,3.8,BA
2018-05-09,25.4,2.1,BA
2018-05-10,25.2,3.5,BA
2018-05-11,24.7,3.2,BA
2018-05-12,25.3,1.4,BA
2018-05-13,25.5,1.0,BA
2018-05-14,25.2,3.8,BA
2018-05-15,26.0,3.7,BA
2018-05-16,24.8,9.9,BA
2018-05-17,25.7,0.7,BA
2018-05-18,25.6,1.8,BA
2018-05-19,25.6,0.4,BA
2018-05-20,25.3,0.0,BA
2018-05-21,25.9,0.9,BA
2018-05-22,25.4,4.6,BA
2018-05-23,25.2,3.5,BA
2018-05-24,26.0,1.5,BA
2018-05-25,25.1,4.8,BA
2018-05-26,24.7,29.3,BA
2018-05-27,25.3,3.3,BA
2018-05-28,23.5,23.4,BA
2018-05-29,23.9,13.8,BA
2018-05-30,23.6,11.2,BA
2018-05-31,23.5,7.6,BA
2018-06-01,24.1,7.7,BA
2018-06-02,24.5,13.3,BA
2018-06-03,25.2,8.9,BA
2018-06-04,24.7,7.3,BA
2018-06-05,23.8,14.1,BA
2018-06-06,25.4,0.2,BA
2018-06-07,25.1,0.2,BA
2018-06-08,25.1,0.5,BA
2018-06-09,24.9,2.3,BA
2018-06-10,25.2,1.7,BA
2018-06-11,24.9,2.2,BA
2018-06-12,24.5,3.9,BA
2018-06-13,24.6,2.7,BA
2018-06-14,24.5,1.6,BA
2018-06-15,25.1,0.6,BA
2018-06-16,24.0,3.7,BA
2018-06-17,25.1,2.2,BA
2018-06-18,25.5,0.7,BA
2018-06-19,25.0,2.0,BA
2018-06-20,24.8,0.2,BA
2018-06-21,24.2,3.4,BA
2018-06-22,24.5,1.4,BA
2018-06-23,24.3,2.0,BA
2018-06-24,24.9,0.7,BA
2018-06-25,24.3,3.1,BA
2018-06-26,24.1,1.9,BA
2018-06-27,23.8,1.9,BA
2018-06-28,24.5,2.7,BA
2018-06-29,24.2,2.7,BA
2018-06-30,23.5,2.3,BA
2018-07-01,23.9,2.7,BA
2018-07-02,23.8,3.2,BA
2018-07-03,24.0,1.6,BA
2018-07-04,24.3,1.2,BA
2018-07-05,24.6,2.4,BA
2018-07-06,24.3,3.1,BA
2018-07-07,24.5,0.8,BA
2018-07-08,24.0,1.7,BA
2018-07-09,24.4,0.0,BA
2018-07-10,23.4,2.1,BA
2018-07-11,23.9,0.6,BA
2018-07-12,24.2,2.9,BA
2018-07-13,24.4,2.2,BA
2018-07-14,24.4,0.3,BA
2018-07-15,24.3,0.4,BA
2018-07-16,24.4,2.3,BA
2018-07-17,24.4,2.5,BA
2018-07-18,24.3,1.9,BA
2018-07-19,24.1,2.9,BA
2018-07-20,24.2,1.6,BA
2018-07-21,23.9,3.4,BA
2018-07-22,24.4,0.0,BA
2018-07-23,24.2,2.6,BA
2018-07-24,24.0,2.5,BA
2018-07-25,24.3,1.1,BA
2018-07-26,24.0,0.5,BA
2018-07-27,24.1,0.4,BA
2018-07-28,23.4,2.8,BA
2018-07-29,23.7,0.6,BA
2018-07-30,23.4,1.7,BA
2018-07-31,24.1,2.2,BA
2018-08-01,24.4,0.0,BA
2018-08-02,24.6,0.0,BA
2018-08-03,24.3,0.4,BA
2018-08-04,24.3,2.2,BA
2018-08-05,24.9,0.0,BA
2018-08-06,24.8,2.0,BA
2018-08-07,24.7,1.2,BA
2018-08-08,24.5,4.4,BA
2018-08-09,24.6,0.0,BA
2018-08-10,24.8,0.6,BA
2018-08-11,24.9,0.3,BA
2018-08-12,25.2,0.0,BA
2018-08-13,25.6,0.4,BA
2018-08-14,24.0,4.1,BA
2018-08-15,24.2,4.3,BA
2018-08-16,24.7,2.1,BA
2018-08-17,24.7,3.3,BA
2018-08-18,24.7,0.9,BA
2018-08-19,24.3,6.3,BA
2018-08-20,23.3,8.0,BA
2018-08-21,24.5,4.8,BA
2018-08-22,24.5,1.1,BA
2018-08-23,24.4,0.9,BA
2018-08-24,24.4,2.4,BA
2018-08-25,24.4,2.3,BA
2018-08-26,24.1,1.9,BA
2018-08-27,23.4,6.1,BA
2018-08-28,23.3,6.5,BA
2018-08-29,23.9,1.6,BA
2018-08-30,23.8,1.1,BA
2018-08-31,24.0,1.3,BA
2018-09-01,23.8,0.6,BA
2018-09-02,24.0,1.2,BA
2018-09-03,24.0,0.4,BA
2018-09-04,24.5,2.3,BA
2018-09-05,25.0,0.2,BA
2018-09-06,24.8,2.4,BA
2018-09-07,23.2,6.7,BA
2018-09-08,23.0,7.3,BA
2018-09-09,23.8,1.6,BA
2018-09-10,23.9,2.3,BA
2018-09-11,24.2,1.5,BA
2018-09-12,24.5,0.0,BA
2018-09-13,24.3,0.5,BA
2018-09-14,24.0,1.5,BA
2018-09-15,24.7,1.5,BA
2018-09-16,25.4,0.4,BA
2018-09-17,25.4,1.8,BA
2018-09-18,25.4,0.5,BA
2018-09-19,25.8,0.4,BA
2018-09-20,25.3,2.8,BA
2018-09-21,25.2,1.2,BA
2018-09-22,25.3,0.5,BA
2018-09-23,25.5,2.5,BA
2018-09-24,25.3,1.0,BA
2018-09-25,25.5,0.6,BA
2018-09-26,25.2,1.9,BA
2018-09-27,25.5,0.8,BA
2018-09-28,25.7,0.2,BA
2018-09-29,25.9,0.7,BA
2018-09-30,25.7,1.3,BA
2018-10-01,25.7,1.8,BA
2018-10-02,25.6,1.9,BA
2018-10-03,25.6,0.9,BA
2018-10-04,26.1,0.1,BA
2018-10-05,25.7,0.2,BA
2018-10-06,25.2,2.9,BA
2018-10-07,25.4,2.2,BA
2018-10-08,25.8,1.2,BA
2018-10-09,25.9,0.6,BA
2018-10-10,26.1,0.0,BA
2018-10-11,26.1,0.2,BA
2018-10-12,26.2,0.4,BA
2018-10-13,25.7,0.8,BA
2018-10-14,26.2,1.1,BA
2018-10-15,26.4,0.2,BA
2018-10-16,26.7,0.2,BA
2018-10-17,26.0,1.8,BA
2018-10-18,26.4,0.0,BA
2018-10-19,26.7,0.5,BA
2018-10-20,26.6,0.9,BA
2018-10-21,24.7,20.9,BA
2018-10-22,24.6,2.8,BA
2018-10-23,24.9,7.2,BA
2018-10-24,25.6,1.5,BA
2018-10-25,25.7,0.9,BA
2018-10-26,26.1,1.0,BA
2018-10-27,26.6,0.6,BA
2018-10-28,26.5,0.5,BA
2018-10-29,26.8,0.4,BA
2018-10-30,26.6,0.7,BA
2018-10-31,26.3,1.3,BA
2016-09-01,27.2,0.0,CE
2016-09-02,27.3,0.0,CE
2016-09-03,26.9,0.0,CE
2016-09-04,27.0,0.0,CE
2016-09-05,27.2,0.0,CE
2016-09-06,27.0,0.0,CE
2016-09-07,27.0,0.0,CE
2016-09-08,26.8,0.0,CE
2016-09-09,26.6,0.0,CE
2016-09-10,26.9,0.0,CE
2016-09-11,26.8,0.1,CE
2016-09-12,26.9,0.0,CE
2016-09-13,26.9,0.0,CE
2016-09-14,27.0,0.0,CE
2016-09-15,26.8,0.1,CE
2016-09-16,26.9,0.3,CE
2016-09-17,26.8,0.2,CE
2016-09-18,26.5,0.6,CE
2016-09-19,26.6,0.0,CE
2016-09-20,26.8,0.0,CE
2016-09-21,27.0,0.4,CE
2016-09-22,27.0,0.0,CE
2016-09-23,26.9,0.0,CE
2016-09-24,26.9,0.0,CE
2016-09-25,26.8,0.0,CE
2016-09-26,26.9,0.0,CE
2016-09-27,27.0,0.0,CE
2016-09-28,26.9,0.4,CE
2016-09-29,26.9,0.0,CE
2016-09-30,27.1,0.0,CE
2016-10-01,26.8,2.5,CE
2016-10-02,27.1,0.0,CE
2016-10-03,27.3,0.0,CE
2016-10-04,27.4,0.0,CE
2016-10-05,27.4,0.0,CE
2016-10-06,27.1,0.0,CE
2016-10-07,27.1,0.0,CE
2016-10-08,27.2,0.0,CE
2016-10-09,27.5,0.0,CE
2016-10-10,27.4,0.0,CE
2016-10-11,27.4,0.0,CE
2016-10-12,27.4,0.0,CE
2016-10-13,26.9,0.7,CE
2016-10-14,27.4,0.0,CE
2016-10-15,27.7,0.0,CE
2016-10-16,27.5,0.0,CE
2016-10-17,27.4,0.0,CE
2016-10-18,27.3,0.0,CE
2016-10-19,27.5,0.0,CE
2016-10-20,27.5,0.2,CE
2016-10-21,27.0,1.5,CE
2016-10-22,27.0,0.8,CE
2016-10-23,27.4,0.0,CE
2016-10-24,27.2,0.2,CE
2016-10-25,27.2,0.3,CE
2016-10-26,27.2,0.8,CE
2016-10-27,27.2,0.0,CE
2016-10-28,27.2,0.0,CE
2016-10-29,27.4,0.0,CE
2016-10-30,27.6,0.3,CE
2016-10-31,27.5,0.1,CE
2016-11-01,27.6,0.0,CE
2016-11-02,27.7,0.0,CE
2016-11-03,27.8,0.0,CE
2016-11-04,27.8,0.0,CE
2016-11-05,27.6,0.0,CE
2016-11-06,27.7,0.0,CE
2016-11-07,27.6,0.0,CE
2016-11-08,27.4,0.4,CE
2016-11-09,27.1,0.5,CE
2016-11-10,27.2,0.5,CE
2016-11-11,27.2,0.0,CE
2016-11-12,27.2,0.1,CE
2016-11-13,27.1,0.0,CE
2016-11-14,27.3,0.0,CE
2016-11-15,27.1,1.3,CE
2016-11-16,26.9,0.5,CE
2016-11-17,27.2,0.0,CE
2016-11-18,27.5,0.0,CE
2016-11-19,27.2,0.0,CE
2016-11-20,27.3,0.0,CE
2016-11-21,27.5,0.0,CE
